Unnamed: 0,nan,nan.1,platform.obc.GPS.LastGpsTimeLog,platform.obc.GPS.UpdateGpsTimeLog[0:1],platform.obc.OBC.mramCorrectableErrorCount,platform.obc.OBC.mramNonCorrectableErrorCount,platform.obc.OBC.flashCorrectableErrorCount,platform.obc.OBC.flashNonCorrectableErrorCount,platform.obc.MagnetometerI2C.nackAddrCount,platform.obc.GPS.UpdateGpsTimeLog_1,platform.obc.GPS.UpdateGpsTimeLog_0,platform.obc.MagnetometerI2C.hwStateErrorCount,platform.obc.MagnetometerI2C.isrErrorCount,platform.obc.I2CBusA.nackAddrCount,platform.obc.I2CBusA.hwStateErrorCount,platform.obc.I2CBusA.isrErrorCount,platform.obc.I2CBusB.nackAddrCount,platform.obc.I2CBusB.hwStateErrorCount,platform.obc.I2CBusB.isrErrorCount,platform.obc.I2CBusC.nackAddrCount,platform.obc.I2CBusC.hwStateErrorCount,platform.obc.I2CBusC.isrErrorCount,platform.obc.GPSSerial.txFailures,platform.obc.GPSSerial.rxFailures,platform.obc.GPSSerial.framingErrors,platform.obc.GPSSerial.parityErrors,platform.obc.GPSSerial.overrunErrors,platform.BAT.status,platform.BAT.lastError,platform.BAT.autoResetCount,platform.BAT.brownOutResetCount,platform.EPS.status,platform.EPS.lastError,platform.EPS.softResetCount,platform.ADCS.fss1ErrorCodes,platform.ADCS.fss1ErrorCount,platform.ADCS.busCurrents[0],platform.ADCS.boardTemperature,platform.ADCS.detumbleCounter,platform.CMC.txPacketCount,platform.CMC.txOverrunErrorCount,platform.CMC.rxDtmfAndCounter,platform.CMC.rxPacketCount,platform.CMC.rxDroppedErrorCount,platform.CMC.rxCrcErrorCount,platform.CMC.rxOverrunErrorCount,platform.CMC.rxProtocolErrorCount,platform.CMC.temperatureSmps,platform.CMC.voltage3V3,platform.CMC.current3V3,payload.GMOD.DP_GMODMSPTemp,payload.GMOD.DP_ErrMessages,payload.GMOD.DP_FlashRolloverCounter,payload.GMOD.DP_CPLDTimeoutCounter,payload.GMOD.DP_SegFaultCount,payload.GMOD.DP_SegFaultType,payload.GMOD.DP_CorrBitErrorCount,payload.GMOD.DP_NonCorrBitErrorCount,payload.GMOD.DP_ForbiddenReadCount,core.EventDispatcher.overflowCount,EMOD.Serial.txFailures,EMOD.Serial.rxFailures,EMOD.Serial.framingErrors,EMOD.Serial.parityErrors,EMOD.Serial.overrunErrors,GMOD.Serial.txFailures,GMOD.Serial.rxFailures,GMOD.Serial.framingErrors,GMOD.Serial.parityErrors,GMOD.Serial.overrunErrors,comms.HMAC.authenticatedFrameCount,comms.HMAC.failedAuthenticationCount,comms.HMAC.droppedFrameCount,comms.HMAC.seqResyncCount,mission.ModeManager.EntryError,mission.ModeManager.ExitError,cdh.telemetry.DataPool.paramValid
30,8368623,13947,0000101010010111001110101100110010111100110111100001100111000000,0000101010010111001110101100110010111100110111100001100111000000,0,0,0,0,0,540809671,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,11,57930,17206,38995,200,47020,0,180,7617,0,23,0,0,21,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
31,8369223,13948,0000101010010111001110101100110010111100110111100001100111000000,0000101010010111001110101100110010111100110111100001100111000000,0,0,0,0,0,540809671,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,14660,39372,200,47030,0,180,7617,0,23,0,0,23,829,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
32,8369823,13949,0000101010010111001110101100110011001100001000000101100111000000,0000101010010111001110101100110011001100001000000101100111000000,0,0,0,0,0,540809671,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,14900,39458,200,47040,0,180,7617,0,23,0,0,26,829,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
33,8370423,13950,0000101010010111001110101100110011001100001000000101100111000000,0000101010010111001110101100110011001100001000000101100111000000,0,0,0,0,0,540809671,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,16998,39267,200,47050,0,180,7617,0,23,0,0,24,829,17618,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
34,8371024,13951,0000101010010111001111010001110100010000001010000010001001000000,0000101010010111001111010001110100010000001010000010001001000000,0,0,0,0,0,540809755,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,18009,38834,200,47060,0,180,7617,0,23,0,0,21,829,17523,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
35,8371624,13952,0000101010010111001111010001110100010000001010000010001001000000,0000101010010111001111010001110100010000001010000010001001000000,0,0,0,0,0,540809755,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15104,38357,200,47070,0,180,7617,0,23,0,0,17,829,17428,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
36,8372224,13953,0000101010010111001111010001110100011111011010100110001001000000,0000101010010111001111010001110100011111011010100110001001000000,0,0,0,0,0,540809755,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,15604,37969,200,47080,0,180,7617,0,23,0,0,15,828,17333,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
37,8372824,13954,0000101010010111001111010001110100011111011010100110001001000000,0000101010010111001111010001110100011111011010100110001001000000,0,0,0,0,0,540809755,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,13666,38067,200,47090,0,180,7617,0,23,0,0,14,828,17297,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
38,8373424,13955,0000101010010111001111010001110100011111011010100110001001000000,0000101010010111001111010001110100011111011010100110001001000000,0,0,0,0,0,540809755,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,15460,38305,200,47100,0,180,7617,0,23,0,0,16,828,17321,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
39,8374024,13956,0000101010010111001111111001000111101100111001111010010000000000,0000101010010111001111111001000111101100111001111010010000000000,0,0,0,0,0,540809764,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,11,57930,14274,38647,200,47110,0,180,7617,0,23,0,0,18,828,17368,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
40,8374624,13957,0000101010010111001111111001000111101100111001111010010000000000,0000101010010111001111111001000111101100111001111010010000000000,0,0,0,0,0,540809764,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15672,39014,200,47120,0,180,7617,0,23,0,0,20,828,17428,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
41,8375224,13958,0000101010010111010000001101100011010010100110011101100101000000,0000101010010111010000001101100011010010100110011101100101000000,0,0,0,0,0,541626080,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,14776,39364,200,47130,0,180,7617,0,23,0,0,23,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
42,8375824,13959,0000101010010111010000001101100011010010100110011101100101000000,0000101010010111010000001101100011010010100110011101100101000000,0,0,0,0,0,541626080,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17727,39550,200,47140,0,180,7617,0,23,0,0,24,829,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
43,8376424,13960,0000101010010111010000001101100011100001110111000001100101000000,0000101010010111010000001101100011100001110111000001100101000000,0,0,0,0,0,541626080,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17131,39236,200,47150,0,180,7617,0,23,0,0,22,829,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
44,8377024,13961,0000101010010111010000001101100011100001110111000001100101000000,0000101010010111010000001101100011100001110111000001100101000000,0,0,0,0,0,541626080,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15646,38770,200,47160,0,180,7617,0,23,0,0,18,829,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
45,8377624,13962,0000101010010111010000001101100011100001110111000001100101000000,0000101010010111010000001101100011100001110111000001100101000000,0,0,0,0,0,541626080,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15475,38254,200,47170,0,180,7617,0,23,0,0,15,828,17368,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
46,8378224,13963,0000101010010111010000110100110110110011100101001011101011000000,0000101010010111010000110100110110110011100101001011101011000000,0,0,0,0,0,541626090,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,16519,38162,200,47180,0,180,7617,0,23,0,0,15,828,17321,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
47,8378824,13964,0000101010010111010000110100110110110011100101001011101011000000,0000101010010111010000110100110110110011100101001011101011000000,0,0,0,0,0,541626090,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,16532,38230,200,47190,0,180,7617,0,23,0,0,16,828,17333,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
48,8379424,13965,0000101010010111010001001010101011110011110011001100001000000000,0000101010010111010001001010101011110011110011001100001000000000,0,0,0,0,0,541626172,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,11,57930,15749,38604,200,47200,0,180,7617,0,23,0,0,19,829,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
49,8380024,13966,0000101010010111010001001010101011110011110011001100001000000000,0000101010010111010001001010101011110011110011001100001000000000,0,0,0,0,0,541626172,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15969,38817,200,47210,0,180,7617,0,23,0,0,22,828,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
50,8380624,13967,0000101010010111010001011101110110100100001010111010000011000000,0000101010010111010001011101110110100100001010111010000011000000,0,0,0,0,0,541626172,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,14596,39182,200,47220,0,180,7617,0,23,0,0,24,828,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
51,8381224,13968,0000101010010111010001100000100000110010111100100010000011000000,0000101010010111010001100000100000110010111100100010000011000000,0,0,0,0,0,541626181,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17089,39454,200,47230,0,180,7617,0,23,0,0,24,829,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
52,8381824,13969,0000101010010111010001100000100000110010111100100010000011000000,0000101010010111010001100000100000110010111100100010000011000000,0,0,0,0,0,541626181,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17377,39333,200,47240,0,180,7617,0,23,0,0,23,829,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
53,8382424,13970,0000101010010111010001110010111111101100001011010001000110000000,0000101010010111010001110010111111101100001011010001000110000000,0,0,0,0,0,541626182,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15483,38913,200,47250,0,180,7617,0,23,0,0,20,829,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7109,252,0,218,0,0,11111111111111111111111111111111
54,8383024,13971,0000101010010111010001110010111111101100001011010001000110000000,0000101010010111010001110010111111101100001011010001000110000000,0,0,0,0,0,541626182,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15927,38413,200,47280,0,180,7627,0,29,0,0,18,824,32767,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7120,252,0,220,0,0,11111111111111111111111111111111
55,8383624,13972,0000101010010111010001110010111111111011011011110101000110000000,0000101010010111010001110010111111111011011011110101000110000000,0,0,0,0,0,541626182,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,16157,38044,200,47428,0,180,7651,0,6,0,0,17,828,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
56,8384224,13973,0000101010010111010001110010111111111011011011110101000110000000,0000101010010111010001110010111111111011011011110101000110000000,0,0,0,0,0,541626182,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17158,38043,200,47438,0,180,7651,0,0,0,0,15,828,17321,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
57,8384824,13974,0000101010010111010010011001110001101110001111111111011100000000,0000101010010111010010011001110001101110001111111111011100000000,0,0,0,0,0,541626999,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,17074,38310,200,47448,0,180,7651,0,0,0,0,16,828,17333,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
58,8385424,13975,0000101010010111010010011001110001101110001111111111011100000000,0000101010010111010010011001110001101110001111111111011100000000,0,0,0,0,0,541626999,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17496,38653,200,47458,0,180,7651,0,0,0,0,19,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
59,8386024,13976,0000101010010111010010101100011011111010001011111011100100000000,0000101010010111010010101100011011111010001011111011100100000000,0,0,0,0,0,541627007,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,11,57930,14448,39009,200,47468,0,180,7651,0,0,0,0,22,828,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
60,8386624,13977,0000101010010111010010101101100101000111000011010100100011000000,0000101010010111010010101101100101000111000011010100100011000000,0,0,0,0,0,541627007,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,18233,39409,200,47478,0,180,7651,0,0,0,0,24,829,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
61,8387224,13978,0000101010010111010010101101100101000111000011010100100011000000,0000101010010111010010101101100101000111000011010100100011000000,0,0,0,0,0,541627007,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,14980,39461,200,47488,0,180,7651,0,0,0,0,24,829,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
62,8387824,13979,0000101010010111010010101101100101010110001000011100001000000000,0000101010010111010010101101100101010110001000011100001000000000,0,0,0,0,0,541627007,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,16231,39166,200,47498,0,180,7651,0,0,0,0,21,829,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7143,252,0,227,0,0,11111111111111111111111111111111
63,8388424,13980,0000101010010111010010101101100101010110001000011100001000000000,0000101010010111010010101101100101010110001000011100001000000000,0,0,0,0,0,541627007,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,16387,38675,200,47510,0,180,7654,0,1,0,0,18,829,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7144,0,0,228,0,0,11111111111111111111111111111111
64,8389024,13981,0000101010010111010011010010000101000110100101001011101000000000,0000101010010111010011010010000101000110100101001011101000000000,0,0,0,0,0,541627091,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17482,38168,200,47730,0,180,7696,0,2,0,0,19,824,32767,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7184,1,0,237,0,0,11111111111111111111111111111111
65,8389624,13982,0000101010010111010011010010000101000110100101001011101000000000,0000101010010111010011010010000101000110100101001011101000000000,0,0,0,0,0,541627091,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,15463,37957,200,47759,0,180,7698,0,0,0,0,17,828,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
66,8390224,13983,0000101010010111010011100100100101101011111011110001110001000000,0000101010010111010011100100100101101011111011110001110001000000,0,0,0,0,0,541627099,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,14391,38171,200,47769,0,180,7698,0,0,0,0,17,828,17345,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
67,8390824,13984,0000101010010111010011100100100101101011111011110001110001000000,0000101010010111010011100100100101101011111011110001110001000000,0,0,0,0,0,541627099,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,11,57930,14285,38473,200,47779,0,180,7698,0,0,0,0,18,828,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
68,8391424,13985,0000101010010111010011111001011000011111010001101010001011000000,0000101010010111010011111001011000011111010001101010001011000000,0,0,0,0,0,541627100,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,11,57930,16119,38891,200,47789,0,180,7698,0,0,0,0,21,828,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
69,8392024,13986,0000101010010111010011111001011000011111010001101010001011000000,0000101010010111010011111001011000011111010001101010001011000000,0,0,0,0,0,541627100,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15575,39378,200,47799,0,180,7698,0,0,0,0,24,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
70,8392624,13987,0000101010010111010011111001011000101110100010001110001011000000,0000101010010111010011111001011000101110100010001110001011000000,0,0,0,0,0,541627100,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15054,39703,200,47809,0,180,7698,0,0,0,0,25,829,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
71,8393224,13988,0000101010010111010011111001011000101110100010001110001011000000,0000101010010111010011111001011000101110100010001110001011000000,0,0,0,0,0,541627100,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,14706,39526,200,47819,0,180,7698,0,0,0,0,24,829,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
72,8393824,13989,0000101010010111010100011101111100001101000110101011011110000000,0000101010010111010100011101111100001101000110101011011110000000,0,0,0,0,0,541635264,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,15028,39075,200,47829,0,180,7698,0,0,0,0,20,829,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7185,1,0,238,0,0,11111111111111111111111111111111
73,8394424,13990,0000101010010111010100011110000010011010100011000101001010000000,0000101010010111010100011110000010011010100011000101001010000000,0,0,0,0,0,541635264,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,14208,38569,200,47956,0,180,7725,0,2,0,0,21,829,17523,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7210,3,0,242,0,0,11111111111111111111111111111111
74,8395024,13991,0000101010010111010100011110000010011010100011000101001010000000,0000101010010111010100011110000010011010100011000101001010000000,0,0,0,0,0,541635264,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17054,38148,200,48098,0,180,7736,0,4,0,0,18,828,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
75,8395624,13992,0000101010010111010100011110000010101001100100011000100110000000,0000101010010111010100011110000010101001100100011000100110000000,0,0,0,0,0,541635264,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,14958,38281,200,48108,0,180,7736,0,4,0,0,18,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
76,8396224,13993,0000101010010111010100011110000010101001100100011000100110000000,0000101010010111010100011110000010101001100100011000100110000000,0,0,0,0,0,541635264,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,15066,38622,200,48118,0,180,7736,0,4,0,0,19,828,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
77,8396824,13994,0000101010010111010101000101010101111100110101101110010110000000,0000101010010111010101000101010101111100110101101110010110000000,0,0,0,0,0,541635355,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,11,57930,16326,38993,200,48128,0,180,7736,0,4,0,0,21,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
78,8397424,13995,0000101010010111010101000101010101111100110101101110010110000000,0000101010010111010101000101010101111100110101101110010110000000,0,0,0,0,0,541635355,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,13840,39285,200,48138,0,180,7736,0,4,0,0,23,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
79,8398024,13996,0000101010010111010101011011000011110010011101011100110101000000,0000101010010111010101011011000011110010011101011100110101000000,0,0,0,0,0,541635356,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,0,57930,16876,39582,200,48148,0,180,7736,0,4,0,0,26,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
80,8398624,13997,0000101010010111010101011011001010111100001110010100110101000000,0000101010010111010101011011001010111100001110010100110101000000,0,0,0,0,0,541635356,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17837,39616,200,48158,0,180,7736,0,4,0,0,26,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
81,8399224,13998,0000101010010111010101011011001010111100001110010100110101000000,0000101010010111010101011011001010111100001110010100110101000000,0,0,0,0,0,541635356,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,16867,39281,200,48168,0,180,7736,0,4,0,0,23,829,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
82,8399824,13999,0000101010010111010101110000000111001100000100110111011101000000,0000101010010111010101110000000111001100000100110111011101000000,0,0,0,0,0,541635365,2159807923,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,128,0,0,2,0,0,4,10,57930,17276,38819,200,48178,0,180,7736,0,4,0,0,19,829,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,7221,3,0,246,0,0,11111111111111111111111111111111
