nan,nan,platform.obc.GPS.LastGpsTimeLog,platform.obc.GPS.UpdateGpsTimeLog[0:1],platform.obc.OBC.mramCorrectableErrorCount,platform.obc.OBC.mramNonCorrectableErrorCount,platform.obc.OBC.flashCorrectableErrorCount,platform.obc.OBC.flashNonCorrectableErrorCount,platform.obc.MagnetometerI2C.nackAddrCount,platform.obc.MagnetometerI2C.hwStateErrorCount,platform.obc.GPS.UpdateGpsTimeLog_1,platform.obc.GPS.UpdateGpsTimeLog_0,platform.obc.MagnetometerI2C.isrErrorCount,platform.obc.I2CBusA.nackAddrCount,platform.obc.I2CBusA.hwStateErrorCount,platform.obc.I2CBusA.isrErrorCount,platform.obc.I2CBusB.nackAddrCount,platform.obc.I2CBusB.hwStateErrorCount,platform.obc.I2CBusB.isrErrorCount,platform.obc.I2CBusC.nackAddrCount,platform.obc.I2CBusC.hwStateErrorCount,platform.obc.I2CBusC.isrErrorCount,platform.obc.GPSSerial.txFailures,platform.obc.GPSSerial.rxFailures,platform.obc.GPSSerial.framingErrors,platform.obc.GPSSerial.parityErrors,platform.obc.GPSSerial.overrunErrors,platform.BAT.status,platform.BAT.lastError,platform.BAT.autoResetCount,platform.BAT.brownOutResetCount,platform.EPS.status,platform.EPS.lastError,platform.EPS.softResetCount,platform.ADCS.fss1ErrorCodes,platform.ADCS.fss1ErrorCount,platform.ADCS.busCurrents[0],platform.ADCS.boardTemperature,platform.ADCS.detumbleCounter,platform.CMC.txPacketCount,platform.CMC.txOverrunErrorCount,platform.CMC.rxDtmfAndCounter,platform.CMC.rxPacketCount,platform.CMC.rxDroppedErrorCount,platform.CMC.rxCrcErrorCount,platform.CMC.rxOverrunErrorCount,platform.CMC.rxProtocolErrorCount,platform.CMC.temperatureSmps,platform.CMC.voltage3V3,platform.CMC.current3V3,payload.GMOD.DP_GMODMSPTemp,payload.GMOD.DP_ErrMessages,payload.GMOD.DP_FlashRolloverCounter,payload.GMOD.DP_CPLDTimeoutCounter,payload.GMOD.DP_SegFaultCount,payload.GMOD.DP_SegFaultType,payload.GMOD.DP_CorrBitErrorCount,payload.GMOD.DP_NonCorrBitErrorCount,payload.GMOD.DP_ForbiddenReadCount,core.EventDispatcher.overflowCount,EMOD.Serial.txFailures,EMOD.Serial.rxFailures,EMOD.Serial.framingErrors,EMOD.Serial.parityErrors,EMOD.Serial.overrunErrors,GMOD.Serial.txFailures,GMOD.Serial.rxFailures,GMOD.Serial.framingErrors,GMOD.Serial.parityErrors,GMOD.Serial.overrunErrors,comms.HMAC.authenticatedFrameCount,comms.HMAC.failedAuthenticationCount,comms.HMAC.droppedFrameCount,comms.HMAC.seqResyncCount,mission.ModeManager.EntryError,mission.ModeManager.ExitError,cdh.telemetry.DataPool.paramValid
3473601,5789,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,15494,38931,0,59654,0,120,8033,0,2,0,0,21,829,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3474201,5790,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15848,39206,0,59664,0,120,8033,0,2,0,0,23,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3474801,5791,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17399,39165,0,59674,0,120,8033,0,2,0,0,22,829,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3475401,5792,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15694,38795,0,59684,0,120,8033,0,2,0,0,19,829,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3476002,5793,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16257,38295,0,59694,0,120,8033,0,2,0,0,16,829,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3476602,5794,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16345,37851,0,59704,0,120,8033,0,2,0,0,13,828,17285,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3477202,5795,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,18065,37790,0,59714,0,120,8033,0,2,0,0,13,828,17261,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3477802,5796,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,18267,37991,0,59724,0,120,8033,0,2,0,0,15,828,17273,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3478402,5797,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16065,38307,0,59734,0,120,8033,0,2,0,0,17,828,17333,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3479002,5798,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17312,38674,0,59744,0,120,8033,0,2,0,0,19,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3479602,5799,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14427,39017,0,59754,0,120,8033,0,2,0,0,22,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3480202,5800,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14276,39173,0,59764,0,120,8033,0,2,0,0,22,829,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3480802,5801,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15646,38915,0,59774,0,120,8033,0,2,0,0,20,829,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3481402,5802,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15971,38468,0,59784,0,120,8033,0,2,0,0,17,829,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3482002,5803,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16985,37954,0,59794,0,120,8033,0,2,0,0,13,829,17309,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3482602,5804,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,17150,37691,0,59804,0,120,8033,0,2,0,0,12,828,17237,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3483202,5805,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,16022,37800,0,59814,0,120,8033,0,2,0,0,13,828,17237,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3483802,5806,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,16361,38082,0,59824,0,120,8033,0,2,0,0,15,829,17285,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3484402,5807,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,15454,38443,0,59834,0,120,8033,0,2,0,0,18,829,17356,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3485002,5808,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,16918,38838,0,59844,0,120,8033,0,2,0,0,20,829,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3485602,5809,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16307,39125,0,59854,0,120,8033,0,2,0,0,22,829,17499,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3486202,5810,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17329,39076,0,59864,0,120,8033,0,2,0,0,21,829,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3486802,5811,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,18087,38709,0,59874,0,120,8033,0,2,0,0,18,829,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3487402,5812,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17147,38214,0,59884,0,120,8033,0,2,0,0,15,829,17356,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3488002,5813,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,13,0,16146,37769,0,59894,0,120,8033,0,2,0,0,12,828,17261,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3488602,5814,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,18093,37713,0,59904,0,120,8033,0,2,0,0,12,828,17237,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3489202,5815,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14703,37930,0,59914,0,133,8033,0,2,0,0,14,828,17345,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3489802,5816,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,18105,38220,0,59924,0,133,8033,0,2,0,0,16,829,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3490402,5817,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,15120,38573,0,59934,0,133,8033,0,2,0,0,18,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3491002,5818,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15095,38905,0,59944,0,133,8033,0,2,0,0,21,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3491602,5819,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17476,39065,0,59954,0,133,8033,0,2,0,0,21,829,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3492202,5820,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15546,38833,0,59964,0,133,8033,0,2,0,0,19,829,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3492802,5821,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16426,38396,0,59974,0,133,8033,0,2,0,0,16,829,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3493402,5822,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14937,37907,0,59984,0,133,8033,0,2,0,0,13,829,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3494002,5823,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14136,37668,0,59994,0,133,8033,0,2,0,0,12,829,17309,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3494602,5824,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,16852,37778,0,60004,0,133,8033,0,2,0,0,13,829,17321,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3495202,5825,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,16923,38044,0,60014,0,133,8033,0,2,0,0,15,828,17356,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3495802,5826,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15502,38386,0,60024,0,133,8033,0,2,0,0,17,828,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3496402,5827,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,17070,38755,0,60034,0,133,8033,0,2,0,0,20,828,17499,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3497002,5828,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15773,39033,0,60044,0,133,8033,0,2,0,0,21,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3497602,5829,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16577,38957,0,60054,0,133,8033,0,2,0,0,20,829,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3498202,5830,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16128,38601,0,60064,0,133,8033,0,2,0,0,18,829,17499,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3498802,5831,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16720,38123,0,60074,0,133,8033,0,2,0,0,14,829,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3499402,5832,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,15710,37701,0,60084,0,133,8033,0,2,0,0,12,828,17321,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3500002,5833,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17287,37660,0,60094,0,133,8033,0,2,0,0,12,828,17309,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3500602,5834,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17906,37884,1,60104,0,133,8033,0,2,0,0,14,828,17333,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3501202,5835,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14729,38242,0,60114,0,133,8033,0,2,0,0,16,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3501802,5836,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,11,0,18075,38613,0,60124,0,133,8033,0,2,0,0,19,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3502402,5837,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17129,38955,0,60134,0,133,8033,0,2,0,0,21,828,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3503002,5838,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16283,39109,0,60144,0,133,8033,0,2,0,0,22,829,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3503602,5839,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16450,38859,0,60154,0,133,8033,0,2,0,0,19,829,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3504202,5840,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17529,38427,0,60164,0,133,8033,0,2,0,0,16,829,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3504802,5841,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,0,0,17396,37920,0,60174,0,133,8033,0,2,0,0,13,828,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8020,13,0,48,0,0,11111111111111111111111111111111
3505402,5842,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18202,0,18203,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14839,37697,0,60333,0,133,8053,0,7,0,0,16,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,8038,15,0,52,0,0,11111111111111111111111111111111
