nan,nan,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
613292,2044,140537911649996,61993669364871,32790,9099,2740230161024,000000110000001100000000,40464,40267,0,0,0,0,32740,32740,20,11,640,626,638,3207,1700,14434,9932,34893,32721,57116889587968669784519761100537856,61326,0,0,0,0,1111111111
613592,2045,140683945387551,76124103511122,32793,6067,2748820357764,000000110000001100000000,40622,40429,0,0,0,0,32740,32740,20,11,644,630,640,3154,1574,17724,9759,34967,32755,57116889587968669784519761100537856,62220,0,0,0,0,1111111111
613892,2046,140933055260177,67229233188027,32791,8647,2766000358022,000000110000001100000000,40748,40563,0,0,0,0,32740,32740,20,11,646,632,644,3259,1680,15653,9745,34994,32813,57116889587968669784519761100537856,63117,0,0,0,0,1111111111
614192,2047,140434837284427,68169831484597,32792,5895,2757410423430,000000110000001100000000,40663,40554,0,0,0,0,32740,32740,20,11,646,632,642,3253,1687,15872,9803,34967,32697,57116889587968669784519761100537856,64011,0,0,0,0,1111111111
614492,2048,140877224027638,71889273621686,32791,5754,2748820226692,000000110000001100000000,40473,40405,0,0,0,0,32740,32740,20,11,644,628,640,3254,1694,16738,9718,35045,32800,57116889587968669784519761100537856,64908,0,0,0,0,1111111111
614792,2049,140748377892471,67340903648449,32794,9127,2731640095358,000000110000001100000000,40227,40189,0,0,0,0,32740,32740,20,11,638,624,636,3265,1700,15679,9847,35089,32770,57116889587968669784519761100537856,266,0,0,0,0,1111111111
615092,2050,140980303046164,79581551070361,32792,6384,2705869898360,000000110000001100000000,39959,39929,0,0,0,0,32740,32740,20,11,632,618,630,3225,1557,18529,9748,35042,32824,57116889587968669784519761100537856,1163,0,0,0,0,1111111111
808595,2695,140383301281473,78606599457854,32791,7908,2723050160768,000000110000001100000000,40254,40208,0,0,0,0,32741,0,2,0,640,624,634,3134,1648,18302,9921,35022,32685,158456928993376392511517360128,59194,0,0,0,0,1111111111
808895,2696,140744064837329,74053936942274,32791,9213,2697279963770,000000110000001100000000,39984,39941,0,0,0,0,32741,0,2,0,634,618,628,3266,1691,17242,9937,34813,32769,158456928993376392511517360128,60089,0,0,0,0,1111111111
809195,2697,141220830324262,66207027367240,32792,7363,2671509766772,000000110000001100000000,39683,39658,0,0,0,0,32741,0,2,0,628,612,622,3400,1625,15415,9766,35181,32880,158456928993376392511517360128,60986,0,0,0,0,1111111111
809495,2698,141109160847057,73779044552048,32793,9322,2645739569772,000000110000001100000000,39368,39364,0,0,0,0,32741,0,2,0,620,606,616,3440,1470,17178,9937,35176,32854,158456928993376392511517360128,61880,0,0,0,0,1111111111
809795,2699,141014662194840,75265116867854,32792,7111,2619969372774,000000110000001100000000,39110,39079,0,0,0,0,32741,0,2,0,614,600,610,3342,1678,17524,9880,35033,32832,158456928993376392511517360128,62777,0,0,0,0,1111111111
810096,2700,140653889332936,66812618345901,32789,7511,2602789241444,000000110000001100000000,39008,38919,0,0,0,0,32741,0,2,0,612,596,606,3501,1634,15556,9928,35100,32748,158456928993376392511517360128,63674,0,0,0,0,1111111111
810396,2701,140881521354328,64330134981976,32791,7488,2602789241444,000000110000001100000000,39013,38901,0,0,0,0,32741,0,2,0,612,596,606,3416,1752,14978,9816,35081,32801,158456928993376392511517360128,64571,0,0,0,0,1111111111
810696,2702,141117748029034,66469027843414,32791,5791,2611379307108,000000110000001100000000,39089,38968,0,0,0,0,32741,0,2,0,612,598,608,3414,1739,15476,9834,35134,32856,158456928993376392511517360128,65465,0,0,0,0,1111111111
810996,2703,141173584635482,66022346132749,32792,8491,2619969372776,000000110000001100000000,39220,39103,0,0,0,0,32741,0,2,0,616,600,610,3341,1661,15372,9818,35165,32869,158456928993376392511517360128,826,0,0,0,0,1111111111
811296,2704,140993173464773,70897136110854,32791,8996,2637149504106,000000110000001100000000,39392,39260,0,0,0,0,32741,0,2,0,618,604,614,3334,1693,16507,9925,34821,32827,158456928993376392511517360128,1720,0,0,0,0,1111111111
811596,2705,140799921956538,67693092343046,32791,8952,2654329635440,000000110000001100000000,39572,39442,0,0,0,0,32741,0,2,0,624,608,618,3334,1721,15761,9914,35157,32782,158456928993376392511517360128,2617,0,0,0,0,1111111111
811896,2706,140907296663151,74874275826932,32794,8711,2671509766772,000000110000001100000000,39783,39648,0,0,0,0,32741,0,2,0,628,612,622,3316,1693,17433,9839,35165,32807,158456928993376392511517360128,3514,0,0,0,0,1111111111
812196,2707,140400488031938,63578513018120,32794,6255,2688690029176,000000110000001100000000,40012,39866,0,0,0,0,32741,0,2,0,632,618,626,3336,1711,14803,9922,35127,32689,158456928993376392511517360128,4408,0,0,0,0,1111111111
812496,2708,140576577955461,69797620485247,32790,8758,2714460095100,000000110000001100000000,40273,40085,0,0,0,0,32741,0,2,0,636,622,632,3199,1632,16251,9861,35070,32730,158456928993376392511517360128,5305,0,0,0,0,1111111111
812796,2709,140799913502405,71816260029548,32791,5979,2731640226434,000000110000001100000000,40501,40302,0,0,0,0,32741,0,2,0,642,626,636,3180,1707,16721,9925,35028,32782,158456928993376392511517360128,6202,0,0,0,0,1111111111
813096,2710,140847155783218,74603692035272,32794,7048,2748820357766,000000110000001100000000,40682,40476,0,0,0,0,32741,0,2,0,646,630,640,3272,1680,17370,9778,34992,32793,158456928993376392511517360128,7099,0,0,0,0,1111111111
813396,2711,141242302736093,70398918659274,32792,9144,2766000489096,000000110000001100000000,40802,40605,0,0,0,0,32741,0,2,0,648,634,644,3274,1674,16391,9949,35144,32885,158456928993376392511517360128,7993,0,0,0,0,1111111111
813696,2712,140975998641741,73817703189680,32793,7656,2757410423432,000000110000001100000000,40704,40598,0,0,0,0,32741,0,2,0,648,632,642,3248,1530,17187,9805,34898,32823,158456928993376392511517360128,8890,0,0,0,0,1111111111
813996,2713,140512149055078,69733198400607,32791,7227,2748820357764,000000110000001100000000,40509,40443,0,0,0,0,32741,0,2,0,644,630,640,3167,1669,16236,9830,35003,32715,158456928993376392511517360128,9787,0,0,0,0,1111111111
814296,2714,140950243976855,72164151856249,32790,5912,2723050160768,000000110000001100000000,40268,40222,0,0,0,0,32741,0,2,0,640,624,634,3193,1699,16802,9879,35129,32817,158456928993376392511517360128,10681,0,0,0,0,1111111111
814596,2715,140894408943207,75565762022713,32790,7221,2697279963770,000000110000001100000000,39980,39959,0,0,0,0,32741,0,2,0,634,618,628,3385,1639,17594,9831,35122,32804,158456928993376392511517360128,11578,0,0,0,0,1111111111
814896,2716,140310277400281,70343085526191,32790,9066,2671509766772,000000110000001100000000,39696,39670,0,0,0,0,32741,0,2,0,628,612,622,3247,1696,16378,9945,34878,32668,158456928993376392511517360128,12475,0,0,0,0,1111111111
815196,2717,140993194436178,71618688191762,32788,6657,2645739569774,000000110000001100000000,39393,39385,0,0,0,0,32741,0,2,0,622,606,616,3346,1656,16675,9810,35141,32827,158456928993376392511517360128,13369,0,0,0,0,1111111111
815496,2718,140434843772582,63526959910292,32792,5666,2619969372776,000000110000001100000000,39119,39088,0,0,0,0,32741,0,2,0,616,600,610,3476,1505,14791,9894,35066,32697,158456928993376392511517360128,14266,0,0,0,0,1111111111
815796,2719,141044726900169,66584985800043,32790,5742,2611379307108,000000110000001100000000,39022,38930,0,0,0,0,32741,0,2,0,612,598,608,3435,1645,15503,9673,35032,32839,158456928993376392511517360128,15163,0,0,0,0,1111111111
816096,2720,140997468366536,74758309416248,32792,8992,2602789241444,000000110000001100000000,39024,38911,0,0,0,0,32741,0,2,0,612,596,606,3384,1658,17406,9928,34820,32828,158456928993376392511517360128,16057,0,0,0,0,1111111111
816396,2721,140967427319374,79465594883382,32791,8588,2611379307108,000000110000001100000000,39106,38983,0,0,0,0,32741,0,2,0,612,598,608,3382,1678,18502,9806,35182,32821,158456928993376392511517360128,16954,0,0,0,0,1111111111
816696,2722,141216534898304,74436189687108,32790,5686,2619969372776,000000110000001100000000,39240,39113,0,0,0,0,32741,0,2,0,616,600,610,3396,1701,17331,9856,35174,32879,158456928993376392511517360128,17851,0,0,0,0,1111111111
816996,2723,140976013780699,64252825374109,32789,5744,2637149504106,000000110000001100000000,39409,39288,0,0,0,0,32741,0,2,0,618,604,614,3485,1749,14960,9947,35129,32823,158456928993376392511517360128,18745,0,0,0,0,1111111111
817296,2724,141152107505116,68857021861189,32792,9345,2654329635440,000000110000001100000000,39603,39474,0,0,0,0,32741,0,2,0,624,608,618,3397,1620,16032,9692,35130,32864,158456928993376392511517360128,19642,0,0,0,0,1111111111
817596,2725,140988891407998,68994455571586,32791,5799,2671509766772,000000110000001100000000,39830,39672,0,0,0,0,32741,0,2,0,628,612,622,3202,1540,16064,9854,35018,32826,158456928993376392511517360128,20539,0,0,0,0,1111111111
817896,2726,141126331606705,76755470060667,32791,8717,2697279963768,000000110000001100000000,40049,39898,0,0,0,0,32741,0,2,0,632,618,628,3195,1671,17871,9905,35037,32858,158456928993376392511517360128,21433,0,0,0,0,1111111111
818196,2727,140555107051131,73761881394368,32792,7718,2714460095102,000000110000001100000000,40308,40127,0,0,0,0,32741,0,2,0,638,622,632,3264,1725,17174,9851,35130,32725,158456928993376392511517360128,22330,0,0,0,0,1111111111
818496,2728,140701133186738,69711721073814,32792,8805,2740230292098,000000110000001100000000,40533,40341,0,0,0,0,32741,0,2,0,642,628,638,3222,1631,16231,9906,35088,32759,158456928993376392511517360128,23224,0,0,0,0,1111111111
818796,2729,140860052481762,69080359636239,32793,6826,2757410423430,000000110000001100000000,40712,40509,0,0,0,0,32741,0,2,0,646,632,642,3343,1612,16084,9954,35172,32796,158456928993376392511517360128,24121,0,0,0,0,1111111111
819096,2730,141091982419598,68341627227280,32789,9021,2766000489098,000000110000001100000000,40828,40643,0,0,0,0,32741,0,2,0,650,634,644,3216,1642,15912,9870,35198,32850,158456928993376392511517360128,25018,0,0,0,0,1111111111
819396,2731,141289543444041,78275877801148,32791,6500,2766000489096,000000110000001100000000,40730,40635,0,0,0,0,32741,0,2,0,648,634,644,3260,1508,18225,9801,35084,32896,158456928993376392511517360128,25915,0,0,0,0,1111111111
819696,2732,140662478481022,67667318803688,32792,9054,2748820357766,000000110000001100000000,40544,40475,0,0,0,0,32741,0,2,0,646,630,640,3304,1664,15755,9854,35088,32750,158456928993376392511517360128,26812,0,0,0,0,1111111111
819996,2733,140881524696588,71348099812539,32790,7732,2731640095360,000000110000001100000000,40286,40246,0,0,0,0,32741,0,2,0,640,624,636,3259,1573,16612,9740,35132,32801,158456928993376392511517360128,27706,0,0,0,0,1111111111
820296,2734,140894397605591,71502717979960,32791,7530,2705869898362,000000110000001100000000,39992,39971,0,0,0,0,32741,0,2,0,634,618,630,3384,1563,16648,9943,34949,32804,158456928993376392511517360128,28603,0,0,0,0,1111111111
820596,2735,140550805137042,72073956625584,32793,7649,2671509766772,000000110000001100000000,39700,39688,0,0,0,0,32741,0,2,0,628,612,622,3248,1685,16781,9874,35024,32724,158456928993376392511517360128,29497,0,0,0,0,1111111111
820896,2736,141164990703216,79856438480136,32790,9093,2645739569774,000000110000001100000000,39400,39385,0,0,0,0,32741,0,2,0,622,606,616,3336,1702,18593,9840,35104,32867,158456928993376392511517360128,30394,0,0,0,0,1111111111
821196,2737,141246599341747,72262934400355,32792,6753,2619969372776,000000110000001100000000,39122,39093,0,0,0,0,32741,0,2,0,616,600,610,3427,1673,16825,9907,35169,32886,158456928993376392511517360128,31290,0,0,0,0,1111111111
821496,2738,141074795603521,68938624732426,32790,8452,2611379176036,000000110000001100000000,39028,38930,0,0,0,0,32741,0,2,0,612,596,608,3338,1597,16051,9793,35092,32846,158456928993376392511517360128,32185,0,0,0,0,1111111111
821796,2739,140963132089934,74148424322274,32792,7854,2602789241444,000000110000001100000000,39028,38911,0,0,0,0,32741,0,2,0,612,596,606,3298,1662,17264,9806,35178,32820,158456928993376392511517360128,33081,0,0,0,0,1111111111
822096,2740,140778434406082,75763332615380,32792,7331,2611379307108,000000110000001100000000,39107,38995,0,0,0,0,32741,0,2,0,612,598,608,3284,1671,17640,9922,34963,32777,158456928993376392511517360128,33976,0,0,0,0,1111111111
822396,2741,141164981659248,74122654977433,32790,5918,2628559307368,000000110000001100000000,39243,39130,0,0,0,0,32741,0,2,0,616,600,612,3481,1669,17258,9840,34966,32867,158456928993376392511517360128,34873,0,0,0,0,1111111111
822696,2742,141212221318608,70763984063616,32791,8337,2637149504108,000000110000001100000000,39434,39307,0,0,0,0,32741,0,2,0,620,604,614,3200,1570,16476,9680,34890,32878,158456928993376392511517360128,35767,0,0,0,0,1111111111
822996,2743,140847156569760,65756060978475,32792,5850,2662919701104,000000110000001100000000,39627,39511,0,0,0,0,32741,0,2,0,624,610,620,3371,1704,15310,9888,35004,32793,158456928993376392511517360128,36664,0,0,0,0,1111111111
823296,2744,140967428433501,67027359370445,32792,5666,2680099832438,000000110000001100000000,39881,39733,0,0,0,0,32741,0,2,0,630,614,624,3277,1522,15606,9821,35199,32821,158456928993376392511517360128,37558,0,0,0,0,1111111111
823596,2745,141040435406522,76154173721770,32789,7049,2697279963770,000000110000001100000000,40113,39954,0,0,0,0,32741,0,2,0,634,618,628,3242,1657,17731,9914,35085,32838,158456928993376392511517360128,38455,0,0,0,0,1111111111
823896,2746,140744085350016,72194212039784,32791,8273,2723050160766,000000110000001100000000,40360,40178,0,0,0,0,32741,0,2,0,638,624,634,3176,1629,16809,9856,35126,32769,158456928993376392511517360128,39351,0,0,0,0,1111111111
824196,2747,141225122539149,74522089163964,32791,6685,2740230292100,000000110000001100000000,40585,40380,0,0,0,0,32741,0,2,0,644,628,638,3260,1703,17351,9869,35139,32881,158456928993376392511517360128,40246,0,0,0,0,1111111111
824496,2748,140898683397763,62650796805163,32791,8133,2757410423432,000000110000001100000000,40760,40556,0,0,0,0,32741,0,2,0,648,632,642,3115,1661,14587,9859,34809,32805,158456928993376392511517360128,41143,0,0,0,0,1111111111
824796,2749,140864327067294,64119676013626,32792,8476,2766000489098,000000110000001100000000,40863,40681,0,0,0,0,32741,0,2,0,650,634,644,3130,1667,14929,9886,34861,32797,158456928993376392511517360128,42037,0,0,0,0,1111111111
825096,2750,140628113958533,61499748781208,32791,7955,2766000489098,000000110000001100000000,40761,40665,0,0,0,0,32741,0,2,0,650,634,644,3224,1710,14319,9861,35015,32742,158456928993376392511517360128,42934,0,0,0,0,1111111111
825396,2751,140671065728714,73693145468114,32792,9111,2748820357764,000000110000001100000000,40556,40497,0,0,0,0,32741,0,2,0,644,630,640,3282,1474,17158,9930,35047,32752,158456928993376392511517360128,43831,0,0,0,0,1111111111
825696,2752,140920174356048,67748925476035,32791,6850,2723050291840,000000110000001100000000,40294,40260,0,0,0,0,32741,0,2,0,640,626,634,3267,1699,15774,9808,35055,32810,158456928993376392511517360128,44728,0,0,0,0,1111111111
825996,2753,140829989283492,67585717636360,32791,9154,2705870029434,000000110000001100000000,40013,39969,0,0,0,0,32741,0,2,0,634,620,630,3336,1713,15736,9892,35196,32789,158456928993376392511517360128,45625,0,0,0,0,1111111111
826296,2754,141057602299565,78765510561067,32793,9030,2671509766772,000000110000001100000000,39705,39688,0,0,0,0,32741,0,2,0,628,612,622,3371,1607,18339,9901,34887,32842,158456928993376392511517360128,46521,0,0,0,0,1111111111
826596,2755,140567984285241,67074610367866,32790,7084,2645739569774,000000110000001100000000,39402,39391,0,0,0,0,32741,0,2,0,622,606,616,3450,1619,15617,9785,35013,32728,158456928993376392511517360128,47416,0,0,0,0,1111111111
826896,2756,140855745783486,65313675873486,32791,9019,2619969372776,000000110000001100000000,39133,39102,0,0,0,0,32741,0,2,0,616,600,610,3278,1651,15207,9918,34993,32795,158456928993376392511517360128,48313,0,0,0,0,1111111111
827196,2757,140928771368621,65799003639148,32792,8544,2611379307108,000000110000001100000000,39040,38942,0,0,0,0,32741,0,2,0,612,598,608,3436,1597,15320,9901,35163,32812,158456928993376392511517360128,49210,0,0,0,0,1111111111
827496,2758,140847146804946,69887818206505,32790,7867,2611379307108,000000110000001100000000,39056,38937,0,0,0,0,32741,0,2,0,612,598,608,3369,1684,16272,9938,34855,32793,158456928993376392511517360128,50107,0,0,0,0,1111111111
827796,2759,140696828192456,73628736032055,32790,9119,2611379438182,000000110000001100000000,39152,39034,0,0,0,0,32741,0,2,0,614,600,608,3383,1704,17143,9928,34935,32758,158456928993376392511517360128,51001,0,0,0,0,1111111111
828096,2760,141036146009766,79817782398207,32792,8536,2628559438442,000000110000001100000000,39304,39192,0,0,0,0,32741,0,2,0,618,602,612,3327,1681,18584,9894,35170,32837,158456928993376392511517360128,51898,0,0,0,0,1111111111
828396,2761,140984591853109,72864227331414,32790,5640,2645739569774,000000110000001100000000,39504,39386,0,0,0,0,32741,0,2,0,622,606,616,3414,1635,16965,9781,34948,32825,158456928993376392511517360128,52795,0,0,0,0,1111111111
828696,2762,140872923686614,70712448847179,32791,5858,2662919832178,000000110000001100000000,39723,39602,0,0,0,0,32741,0,2,0,626,612,620,3403,1637,16464,9942,34963,32799,158456928993376392511517360128,53692,0,0,0,0,1111111111
828996,2763,140958837188294,75608716283146,32792,5756,2688689898104,000000110000001100000000,39958,39818,0,0,0,0,32741,0,2,0,632,616,626,3338,1709,17604,9926,35179,32819,158456928993376392511517360128,54586,0,0,0,0,1111111111
829296,2764,141109162616430,67916420811862,32792,7884,2705870029436,000000110000001100000000,40199,40048,0,0,0,0,32741,0,2,0,636,620,630,3158,1571,15813,9838,35203,32854,158456928993376392511517360128,55483,0,0,0,0,1111111111
829596,2765,141190765225453,74930102668426,32791,6158,2731640226434,000000110000001100000000,40464,40278,0,0,0,0,32741,0,2,0,642,626,636,3210,1575,17446,9709,35176,32873,158456928993376392511517360128,56380,0,0,0,0,1111111111
829896,2766,141160701765233,77210737118438,32792,7953,2748820357766,000000110000001100000000,40703,40506,0,0,0,0,32741,0,2,0,646,630,640,3302,1679,17977,9841,35196,32866,158456928993376392511517360128,57274,0,0,0,0,1111111111
830196,2767,140456316184209,67607191030950,32789,6746,2766000489098,000000110000001100000000,40876,40680,0,0,0,0,32741,0,2,0,650,634,644,3238,1691,15741,9873,35029,32702,158456928993376392511517360128,58171,0,0,0,0,1111111111
830496,2768,141160701240958,73529946213457,32790,9097,2783180620428,000000110000001100000000,40987,40813,0,0,0,0,32741,0,2,0,652,638,648,3153,1619,17120,9854,35188,32866,158456928993376392511517360128,59065,0,0,0,0,1111111111
830796,2769,140576578348515,71300852681848,32791,6323,2783180620428,000000110000001100000000,40908,40810,0,0,0,0,32741,0,2,0,652,638,648,3192,1535,16601,9699,35076,32730,158456928993376392511517360128,59962,0,0,0,0,1111111111
831096,2770,140903003793114,68650863168733,32791,9035,2766000489096,000000110000001100000000,40718,40655,0,0,0,0,32741,0,2,0,648,634,644,3293,1616,15984,9946,35197,32806,158456928993376392511517360128,60859,0,0,0,0,1111111111
831396,2771,141006063150730,68075340369146,32792,5834,2740230292100,000000110000001100000000,40476,40422,0,0,0,0,32741,0,2,0,644,628,638,3322,1659,15850,9866,34894,32830,158456928993376392511517360128,61753,0,0,0,0,1111111111
831696,2772,140984597292675,78039663906010,32790,8996,2723050160766,000000110000001100000000,40212,40177,0,0,0,0,32741,0,2,0,638,624,634,3290,1650,18170,9859,35031,32825,158456928993376392511517360128,62650,0,0,0,0,1111111111
831996,2773,140958831421137,71957986807000,32791,9138,2697279963768,000000110000001100000000,39918,39894,0,0,0,0,32741,0,2,0,632,618,628,3288,1598,16754,9937,35091,32819,158456928993376392511517360128,63547,0,0,0,0,1111111111
832296,2774,140984602404566,72172735565146,32790,8829,2671509766770,000000110000001100000000,39627,39616,0,0,0,0,32741,0,2,0,626,612,622,3418,1604,16804,9942,35109,32825,158456928993376392511517360128,64441,0,0,0,0,1111111111
832596,2775,140941653124821,76489179139349,32790,7710,2645739569772,000000110000001100000000,39368,39332,0,0,0,0,32741,0,2,0,620,606,616,3349,1626,17809,9941,35115,32815,158456928993376392511517360128,65338,0,0,0,0,1111111111
832896,2776,140623809881810,76330261810604,32790,7893,2628559438442,000000110000001100000000,39278,39187,0,0,0,0,32741,0,2,0,618,602,612,3500,1572,17772,9938,34876,32741,158456928993376392511517360128,698,0,0,0,0,1111111111
833196,2777,140580871612012,67748925410589,32791,8523,2628559438440,000000110000001100000000,39258,39166,0,0,0,0,32741,0,2,0,616,602,612,3357,1698,15774,9836,35050,32731,158456928993376392511517360128,1593,0,0,0,0,1111111111
833496,2778,140692543383257,77992415071514,32790,6824,2637149504106,000000110000001100000000,39308,39241,0,0,0,0,32741,0,2,0,618,604,614,3354,1586,18159,9945,35090,32757,158456928993376392511517360128,2489,0,0,0,0,1111111111
833796,2779,141113453061838,67358082403690,32793,8101,2645739569772,000000110000001100000000,39448,39360,0,0,0,0,32741,0,2,0,620,606,616,3434,1683,15683,9934,35134,32855,158456928993376392511517360128,3384,0,0,0,0,1111111111
834096,2780,140907293124306,71635871534361,32790,9042,2662919701104,000000110000001100000000,39612,39524,0,0,0,0,32741,0,2,0,624,610,620,3353,1709,16679,9938,35111,32807,158456928993376392511517360128,4281,0,0,0,0,1111111111
834396,2781,141074792851149,70708160433293,32793,8819,2671509766772,000000110000001100000000,39787,39692,0,0,0,0,32741,0,2,0,628,612,622,3213,1737,16463,9933,35050,32846,158456928993376392511517360128,5178,0,0,0,0,1111111111
834696,2782,141164993586730,68225668287641,32790,7067,2688689898104,000000110000001100000000,39991,39879,0,0,0,0,32741,0,2,0,632,616,626,3225,1721,15885,9770,35148,32867,158456928993376392511517360128,6075,0,0,0,0,1111111111
834996,2783,140971706885802,73813419625656,32791,9163,2705870160508,000000110000001100000000,40196,40076,0,0,0,0,32741,0,2,0,636,622,630,3256,1704,17186,9898,34947,32822,158456928993376392511517360128,6969,0,0,0,0,1111111111
835296,2784,140774130984643,62715221708001,32792,9113,2731640226432,000000110000001100000000,40432,40280,0,0,0,0,32741,0,2,0,640,626,636,3297,1667,14602,9923,34834,32776,158456928993376392511517360128,7866,0,0,0,0,1111111111
835596,2785,141203640821279,67783284886770,32790,8844,2748820357764,000000110000001100000000,40647,40470,0,0,0,0,32741,0,2,0,644,630,640,3314,1694,15782,9759,35034,32876,158456928993376392511517360128,8763,0,0,0,0,1111111111
835896,2786,140675351979665,67834824690766,32791,7168,2766000489096,000000110000001100000000,40790,40612,0,0,0,0,32741,0,2,0,648,634,644,3150,1697,15794,9873,34914,32753,158456928993376392511517360128,9657,0,0,0,0,1111111111
836196,2787,140920175142616,63398121245663,32790,7699,2774590554762,000000110000001100000000,40880,40723,0,0,0,0,32741,0,2,0,650,636,646,3039,1663,14761,9944,35067,32810,158456928993376392511517360128,10554,0,0,0,0,1111111111
836496,2788,141229421373132,73950853926129,32791,8633,2766000489098,000000110000001100000000,40783,40695,0,0,0,0,32741,0,2,0,650,634,644,3313,1633,17218,9932,35198,32882,158456928993376392511517360128,11449,0,0,0,0,1111111111
836796,2789,141143511869125,72537811520614,32793,7392,2748820357766,000000110000001100000000,40573,40528,0,0,0,0,32741,0,2,0,646,630,640,3174,1661,16889,9925,35043,32862,158456928993376392511517360128,12345,0,0,0,0,1111111111
837096,2790,141315316786859,68556367793320,32793,6973,2731640226432,000000110000001100000000,40326,40292,0,0,0,0,32741,0,2,0,640,626,636,3240,1523,15962,9899,35138,32902,158456928993376392511517360128,13242,0,0,0,0,1111111111
837396,2791,141225125881549,80036811050225,32791,9090,2705870029436,000000110000001100000000,40046,40016,0,0,0,0,32741,0,2,0,636,620,630,3313,1457,18635,9933,35190,32881,158456928993376392511517360128,14136,0,0,0,0,1111111111
837696,2792,140782719739529,62960035761489,32791,6048,2680099832436,000000110000001100000000,39740,39730,0,0,0,0,32741,0,2,0,628,614,624,3409,1681,14659,9865,34816,32778,158456928993376392511517360128,15033,0,0,0,0,1111111111
837996,2793,140525037561536,71262206364998,32791,5673,2654329635438,000000110000001100000000,39434,39423,0,0,0,0,32741,0,2,0,622,608,618,3398,1663,16592,9920,35058,32718,158456928993376392511517360128,15930,0,0,0,0,1111111111
838296,2794,140752673973966,69316576087299,32790,9113,2628559307368,000000110000001100000000,39159,39128,0,0,0,0,32741,0,2,0,616,600,612,3331,1509,16139,9934,35106,32771,158456928993376392511517360128,16825,0,0,0,0,1111111111
838596,2795,141053306939078,81041837919669,32790,8916,2611379307108,000000110000001100000000,39041,38968,0,0,0,0,32741,0,2,0,612,598,608,3509,1526,18869,9926,34881,32841,158456928993376392511517360128,17721,0,0,0,0,1111111111
1060300,3534,140980297737870,68418940374526,32788,8302,2577019044446,000000110000001100000000,38701,38661,0,0,0,0,32741,0,2,0,606,590,600,3582,1699,15930,9870,34961,32824,158456928993376392511517360128,24248,0,0,0,0,1111111111
1060600,3535,140911578523289,66327292218806,32791,6312,2559838782040,000000110000001100000000,38448,38380,0,0,0,0,32741,0,2,0,600,584,596,3510,1713,15443,9881,34965,32808,158456928993376392511517360128,25144,0,0,0,0,1111111111
1060900,3536,140726899123680,75076144533024,32791,5732,2542658781780,000000110000001100000000,38347,38237,0,0,0,0,32741,0,2,0,596,582,592,3616,1773,17480,9696,35029,32765,158456928993376392511517360128,26039,0,0,0,0,1111111111
1061200,3537,141079089194525,64063841111559,32790,5680,2542658781780,000000110000001100000000,38333,38212,0,0,0,0,32741,0,2,0,596,582,592,3591,1662,14916,9757,35071,32847,158456928993376392511517360128,26936,0,0,0,0,1111111111
1061500,3538,140838567552640,66915702935082,32790,8678,2542658781782,000000110000001100000000,38400,38293,0,0,0,0,32741,0,2,0,598,582,592,3626,1716,15580,9856,35018,32791,158456928993376392511517360128,27830,0,0,0,0,1111111111
1061800,3539,141117746521814,74049636797961,32792,9085,2559838913112,000000110000001100000000,38534,38413,0,0,0,0,32741,0,2,0,600,586,596,3593,1612,17241,9942,35111,32856,158456928993376392511517360128,28727,0,0,0,0,1111111111
1062100,3540,140967427909187,75879295683980,32789,8078,2568429109852,000000110000001100000000,38706,38587,0,0,0,0,32741,0,2,0,604,590,598,3468,1655,17667,9795,35191,32821,158456928993376392511517360128,29624,0,0,0,0,1111111111
1062400,3541,141186467833543,76381795126782,32791,9067,2585609110112,000000110000001100000000,38892,38765,0,0,0,0,32741,0,2,0,608,592,602,3582,1476,17784,9927,35139,32872,158456928993376392511517360128,30518,0,0,0,0,1111111111
1062700,3542,140971701905110,74376056409488,32789,7922,2611379307108,000000110000001100000000,39101,38952,0,0,0,0,32741,0,2,0,612,598,608,3472,1644,17317,9942,34871,32822,158456928993376392511517360128,31415,0,0,0,0,1111111111
1063000,3543,140671055242882,78323139611814,32791,7090,2628559438440,000000110000001100000000,39324,39161,0,0,0,0,32741,0,2,0,616,602,612,3238,1770,18236,9858,34887,32752,158456928993376392511517360128,32312,0,0,0,0,1111111111
