nan,nan,platform.obc.GPS.LastGpsTimeLog,platform.obc.GPS.UpdateGpsTimeLog[0:1],platform.obc.OBC.mramCorrectableErrorCount,platform.obc.OBC.mramNonCorrectableErrorCount,platform.obc.OBC.flashCorrectableErrorCount,platform.obc.OBC.flashNonCorrectableErrorCount,platform.obc.MagnetometerI2C.nackAddrCount,platform.obc.MagnetometerI2C.hwStateErrorCount,platform.obc.GPS.UpdateGpsTimeLog_1,platform.obc.GPS.UpdateGpsTimeLog_0,platform.obc.MagnetometerI2C.isrErrorCount,platform.obc.I2CBusA.nackAddrCount,platform.obc.I2CBusA.hwStateErrorCount,platform.obc.I2CBusA.isrErrorCount,platform.obc.I2CBusB.nackAddrCount,platform.obc.I2CBusB.hwStateErrorCount,platform.obc.I2CBusB.isrErrorCount,platform.obc.I2CBusC.nackAddrCount,platform.obc.I2CBusC.hwStateErrorCount,platform.obc.I2CBusC.isrErrorCount,platform.obc.GPSSerial.txFailures,platform.obc.GPSSerial.rxFailures,platform.obc.GPSSerial.framingErrors,platform.obc.GPSSerial.parityErrors,platform.obc.GPSSerial.overrunErrors,platform.BAT.status,platform.BAT.lastError,platform.BAT.autoResetCount,platform.BAT.brownOutResetCount,platform.EPS.status,platform.EPS.lastError,platform.EPS.softResetCount,platform.ADCS.fss1ErrorCodes,platform.ADCS.fss1ErrorCount,platform.ADCS.busCurrents[0],platform.ADCS.boardTemperature,platform.ADCS.detumbleCounter,platform.CMC.txPacketCount,platform.CMC.txOverrunErrorCount,platform.CMC.rxDtmfAndCounter,platform.CMC.rxPacketCount,platform.CMC.rxDroppedErrorCount,platform.CMC.rxCrcErrorCount,platform.CMC.rxOverrunErrorCount,platform.CMC.rxProtocolErrorCount,platform.CMC.temperatureSmps,platform.CMC.voltage3V3,platform.CMC.current3V3,payload.GMOD.DP_GMODMSPTemp,payload.GMOD.DP_ErrMessages,payload.GMOD.DP_FlashRolloverCounter,payload.GMOD.DP_CPLDTimeoutCounter,payload.GMOD.DP_SegFaultCount,payload.GMOD.DP_SegFaultType,payload.GMOD.DP_CorrBitErrorCount,payload.GMOD.DP_NonCorrBitErrorCount,payload.GMOD.DP_ForbiddenReadCount,core.EventDispatcher.overflowCount,EMOD.Serial.txFailures,EMOD.Serial.rxFailures,EMOD.Serial.framingErrors,EMOD.Serial.parityErrors,EMOD.Serial.overrunErrors,GMOD.Serial.txFailures,GMOD.Serial.rxFailures,GMOD.Serial.framingErrors,GMOD.Serial.parityErrors,GMOD.Serial.overrunErrors,comms.HMAC.authenticatedFrameCount,comms.HMAC.failedAuthenticationCount,comms.HMAC.droppedFrameCount,comms.HMAC.seqResyncCount,mission.ModeManager.EntryError,mission.ModeManager.ExitError,cdh.telemetry.DataPool.paramValid
1568568,2614,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14230,37793,0,50980,0,158,3305,0,0,0,0,15,828,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1569168,2615,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17767,37987,0,50990,0,158,3305,0,0,0,0,15,828,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1569768,2616,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,16789,38296,0,51000,0,158,3305,0,0,0,0,17,828,17499,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1570368,2617,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17438,38659,0,51010,0,158,3305,0,0,0,0,19,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1570968,2618,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14976,39021,0,51020,0,158,3305,0,0,0,0,22,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1571568,2619,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17848,39179,0,51030,0,158,3305,0,0,0,0,22,829,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1572168,2620,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17185,38931,0,51040,0,158,3305,0,0,0,0,20,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1572768,2621,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14363,38482,0,51050,0,158,3305,0,0,0,0,17,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1573368,2622,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16250,37970,0,51060,0,158,3305,0,0,0,0,13,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1573968,2623,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,16951,37699,0,51070,0,158,3305,0,0,0,0,12,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1574568,2624,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14401,37789,0,51080,0,158,3305,0,0,0,0,13,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1575168,2625,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14346,38073,0,51090,0,158,3305,0,0,0,0,15,828,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1575768,2626,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,17164,38429,0,51100,0,158,3305,0,0,0,0,17,828,17499,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1576368,2627,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14991,38825,0,51110,0,158,3305,0,0,0,0,20,828,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1576968,2628,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,17705,39115,0,51120,0,158,3305,0,0,0,0,22,828,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1577568,2629,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15865,39065,0,51130,0,158,3305,0,0,0,0,21,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1578168,2630,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17242,38707,0,51140,0,158,3305,0,0,0,0,18,829,17606,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1578768,2631,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17034,38202,0,51150,0,158,3305,0,0,0,0,15,829,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1579368,2632,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,18251,37760,0,51160,0,158,3305,0,0,0,0,12,828,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1579968,2633,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,14349,37690,0,51170,0,158,3305,0,0,0,0,12,828,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1580568,2634,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17154,37906,0,51180,0,158,3305,0,0,0,0,14,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1581168,2635,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17910,38258,0,51190,0,158,3305,0,0,0,0,16,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1581768,2636,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16335,38640,0,51200,0,158,3305,0,0,0,0,19,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1582368,2637,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15847,38999,0,51210,0,158,3305,0,0,0,0,21,828,17618,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1582968,2638,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14975,39180,0,51220,0,158,3305,0,0,0,0,22,829,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1583568,2639,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17172,38952,0,51230,0,158,3305,0,0,0,0,20,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1584168,2640,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17056,38514,0,51240,0,158,3305,0,0,0,0,17,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1584768,2641,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14994,38001,0,51250,0,158,3305,0,0,0,0,14,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1585368,2642,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,15184,37740,0,51260,0,158,3305,0,0,0,0,12,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1585968,2643,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,13,0,18238,37810,0,51270,0,158,3305,0,0,0,0,13,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1586568,2644,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,18076,38073,0,51280,0,158,3305,0,0,0,0,15,828,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1587168,2645,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,15685,38403,0,51290,0,158,3305,0,0,0,0,17,828,17499,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1587768,2646,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17918,38791,0,51300,0,158,3305,0,0,0,0,20,828,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1588368,2647,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16459,39091,0,51310,0,158,3305,0,0,0,0,22,828,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1588968,2648,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15665,39055,0,51320,0,158,3305,0,0,0,0,21,829,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1589568,2649,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15750,38704,0,51330,0,158,3305,0,0,0,0,18,829,17606,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1590168,2650,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15788,38215,0,51340,0,158,3305,0,0,0,0,15,829,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1590768,2651,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15017,37780,0,51350,0,158,3305,0,0,0,0,12,828,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1591368,2652,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17219,37713,0,51360,0,158,3305,0,0,0,0,12,828,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1591968,2653,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,14547,37929,0,51370,0,158,3305,0,0,0,0,14,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1592568,2654,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,17954,38256,0,51380,0,158,3305,0,0,0,0,16,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1593168,2655,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,16685,38635,0,51390,0,158,3305,0,0,0,0,19,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1593768,2656,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,0,0,15041,38995,0,51400,0,158,3305,0,0,0,0,21,828,17618,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1594368,2657,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15678,39151,0,51410,0,158,3305,0,0,0,0,22,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1594968,2658,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16386,38922,0,51420,0,158,3305,0,0,0,0,20,829,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1595568,2659,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14536,38492,0,51430,0,158,3305,0,0,0,0,17,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1596168,2660,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14727,37984,0,51440,0,158,3305,0,0,0,0,13,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1596768,2661,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,15818,37724,0,51450,0,158,3305,0,0,0,0,12,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1597368,2662,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17436,37829,0,51460,0,158,3305,0,0,0,0,13,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1597968,2663,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17282,38123,0,51470,0,158,3305,0,0,0,0,15,828,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1598568,2664,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,11,0,17988,38489,0,51480,0,158,3305,0,0,0,0,18,828,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1599168,2665,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,14941,38883,0,51490,0,158,3305,0,0,0,0,20,828,17583,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1599768,2666,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,17314,39177,0,51500,0,158,3305,0,0,0,0,22,829,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
1600368,2667,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,0,18178,0,0,0,0,0,128,0,0,2,0,0,4,10,0,16264,39121,0,51510,0,158,3305,0,0,0,0,21,829,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,3302,3,0,29,0,0,11111111111111111111111111111111
